lat,long
50.07065,10.48243
50.07065,10.48253
50.07065,10.48263
50.07065,10.48273
50.07065,10.48283
50.07065,10.48293
50.07065,10.49203
50.07065,10.49213
50.07065,10.49223
50.07065,10.49233
50.07065,10.49243
50.07065,10.49253
50.07065,10.49263
50.07065,10.49273
50.07065,10.49283
50.07065,10.49293
50.07065,11.40203
50.07065,11.40213
50.07065,11.40223
50.07065,11.40233
50.07065,11.40243
50.07065,11.40253
50.07065,11.40263
50.07065,11.40273
50.07065,11.40283
50.07065,11.40293
50.07065,11.41203
50.07065,11.41213
50.07065,11.41223
50.07065,11.41233
50.07065,11.41243
50.07065,11.41253
50.07065,11.41263
50.07065,11.41273
50.07065,11.41283
50.07065,11.41293
50.07065,11.42203
50.07065,11.42213
50.07065,11.42223
50.07065,11.42233
50.07065,11.42243
50.07065,11.42253
50.07065,11.42263
50.07065,11.42273
50.07065,11.42283
50.07065,11.42293
50.07065,11.43203
50.07065,11.43213
50.07065,11.43223
50.07065,11.43233
50.07065,11.43243
50.07065,11.43253
50.07065,11.43263
50.07065,11.43273
50.07065,11.43283
50.07065,11.43293
50.07065,11.44203
50.07065,11.44213
50.07065,11.44223
50.07065,11.44233
50.07065,11.44243
50.07065,11.44253
50.07065,11.44263
50.07065,11.44273
50.07065,11.44283
50.07065,11.44293
50.07065,11.45203
50.07065,11.45213
50.07065,11.45223
50.07065,11.45233
50.07065,11.45243
50.07065,11.45253
50.07065,11.45263
50.07065,11.45273
50.07065,11.45283
50.07065,11.45293
50.07065,11.46203
50.07065,11.46213
50.07065,11.46223
50.07065,11.46233
50.07065,11.46243
50.07065,11.46253
50.07065,11.46263
50.07065,11.46273
50.07065,11.46283
50.07065,11.46293
50.07065,11.47203
50.07065,11.47213
50.07065,11.47223
50.07065,11.47233
50.07065,11.47243
50.07065,11.47253
50.07065,11.47263
50.07065,11.47273
50.07065,11.47283
50.07065,11.47293
50.07065,11.48203
50.07065,11.48213
50.07065,11.48223
50.07065,11.48233
50.07065,11.48243
50.07065,11.48253
50.07065,11.48263
50.07065,11.48273
50.07065,11.48283
50.07065,11.48293
50.07065,11.49203
50.07065,11.49213
50.07065,11.49223
50.07065,11.49233
50.07065,11.49243
50.07065,11.49253
50.07065,11.49263
50.07065,11.49273
50.07065,11.49283
50.07065,11.49293
50.07065,12.40203
50.07065,12.40213
50.07065,12.40223
50.07065,12.40233
50.07065,12.40243
50.07065,12.40253
50.07065,12.40263
50.07065,12.40273
50.07065,12.40283
50.07065,12.40293
50.07065,12.41203
50.07065,12.41213
50.07065,12.41223
50.07065,12.41233
50.07065,12.41243
50.07065,12.41253
50.07065,12.41263
50.07065,12.41273
50.07065,12.41283
50.07065,12.41293
50.07065,12.42203
50.07065,12.42213
50.07065,12.42223
50.07065,12.42233
50.07065,12.42243
50.07065,12.42253
50.07065,12.42263
50.07065,12.42273
50.07065,12.42283
50.07065,12.42293
50.07065,12.43203
50.07065,12.43213
50.07065,12.43223
50.07065,12.43233
50.07065,12.43243
50.07065,12.43253
50.07065,12.43263
50.07065,12.43273
50.07065,12.43283
50.07065,12.43293
50.07065,12.44203
50.07065,12.44213
50.07065,12.44223
50.07065,12.44233
50.07065,12.44243
50.07065,12.44253
50.07065,12.44263
50.07065,12.44273
50.07065,12.44283
50.07065,12.44293
50.07065,12.45203
50.07065,12.45213
50.07065,12.45223
50.07065,12.45233
50.07065,12.45243
50.07065,12.45253
50.07065,12.45263
50.07065,12.45273
50.07065,12.45283
50.07065,12.45293
50.07065,12.46203
50.07065,12.46213
50.07065,12.46223
50.07065,12.46233
50.07065,12.46243
50.07065,12.46253
50.07065,12.46263
50.07065,12.46273
50.07065,12.46283
50.07065,12.46293
50.07065,12.47203
50.07065,12.47213
50.07065,12.47223
50.07065,12.47233
50.07065,12.47243
50.07065,12.47253
50.07065,12.47263
50.07065,12.47273
50.07065,12.47283
50.07065,12.47293
50.07065,12.48203
50.07065,12.48213
50.07065,12.48223
50.07065,12.48233
50.07065,12.48243
50.07065,12.48253
50.07065,12.48263
50.07065,12.48273
50.07065,12.48283
50.07065,12.48293
50.07065,12.49203
50.07065,12.49213
50.07065,12.49223
50.07065,12.49233
50.07065,12.49243
50.07065,12.49253
50.07065,12.49263
50.07065,12.49273
50.07065,12.49283
50.07065,12.49293
50.07065,13.40203
50.07065,13.40213
50.07065,13.40223
50.07065,13.40233
50.07065,13.40243
50.07065,13.40253
50.07065,13.40263
50.07065,13.40273
50.07065,13.40283
50.07065,13.40293
50.07065,13.41203
50.07065,13.41213
50.07065,13.41223
50.07065,13.41233
50.07065,13.41243
50.07065,13.41253
50.07065,13.41263
50.07065,13.41273
50.07065,13.41283
50.07065,13.41293
50.07065,13.42203
50.07065,13.42213
50.07065,13.42223
50.07065,13.42233
50.07065,13.42243
50.07065,13.42253
50.07065,13.42263
50.07065,13.42273
50.07065,13.42283
50.07065,13.42293
50.07065,13.43203
50.07065,13.43213
50.07065,13.43223
50.07065,13.43233
50.07065,13.43243
50.07065,13.43253
50.07065,13.43263
50.07065,13.43273
50.07065,13.43283
50.07065,13.43293
50.07065,13.44203
50.07065,13.44213
50.07065,13.44223
50.07065,13.44233
50.07065,13.44243
50.07065,13.44253
50.07065,13.44263
50.07065,13.44273
50.07065,13.44283
50.07065,13.44293
50.07065,13.45203
50.07065,13.45213
50.07065,13.45223
50.07065,13.45233
50.07065,13.45243
50.07065,13.45253
50.07065,13.45263
50.07065,13.45273
50.07065,13.45283
50.07065,13.45293
50.07065,13.46203
50.07065,13.46213
50.07065,13.46223
50.07065,13.46233
50.07065,13.46243
50.07065,13.46253
50.07065,13.46263
50.07065,13.46273
50.07065,13.46283
50.07065,13.46293
50.07065,13.47203
50.07065,13.47213
50.07065,13.47223
50.07065,13.47233
50.07065,13.47243
50.07065,13.47253
50.07065,13.47263
50.07065,13.47273
50.07065,13.47283
50.07065,13.47293
50.07065,13.48203
50.07065,13.48213
50.07065,13.48223
50.07065,13.48233
50.07065,13.48243
50.07065,13.48253
50.07065,13.48263
50.07065,13.48273
50.07065,13.48283
50.07065,13.48293
50.07065,13.49203
50.07065,13.49213
50.07065,13.49223
50.07065,13.49233
50.07065,13.49243
50.07065,13.49253
50.07065,13.49263
50.07065,13.49273
50.07065,13.49283
50.07065,13.49293
50.07065,14.40203
50.07065,14.40213
50.07065,14.40223
50.07065,14.40233
50.07065,14.40243
50.07065,14.40253
50.07065,14.40263
50.07065,14.40273
50.07065,14.40283
50.07065,14.40293
50.07065,14.41203
50.07065,14.41213
50.07065,14.41223
50.07065,14.41233
50.07065,14.41243
50.07065,14.41253
50.07065,14.41263
50.07065,14.41273
50.07065,14.41283
50.07065,14.41293
50.07065,14.42203
50.07065,14.42213
50.07065,14.42223
50.07065,14.42233
50.07065,14.42243
50.07065,14.42253
50.07065,14.42263
50.07065,14.42273
50.07065,14.42283
50.07065,14.42293
50.07065,14.43203
50.07065,14.43213
50.07065,14.43223
50.07065,14.43233
50.07065,14.43243
50.07065,14.43253
50.07065,14.43263
50.07065,14.43273
50.07065,14.43283
50.07065,14.43293
50.07065,14.44203
50.07065,14.44213
50.07065,14.44223
50.07065,14.44233
50.07065,14.44243
50.07065,14.44253
50.07065,14.44263
50.07065,14.44273
50.07065,14.44283
50.07065,14.44293
50.07065,14.45203
50.07065,14.45213
50.07065,14.45223
50.07065,14.45233
50.07065,14.45243
50.07065,14.45253
50.07065,14.45263
50.07065,14.45273
50.07065,14.45283
50.07065,14.45293
50.07065,14.46203
50.07065,14.46213
50.07065,14.46223
50.07065,14.46233
50.07065,14.46243
50.07065,14.46253
50.07065,14.46263
50.07065,14.46273
50.07065,14.46283
50.07065,14.46293
50.07065,14.47203
50.07065,14.47213
50.07065,14.47223
50.07065,14.47233
50.07065,14.47243
50.07065,14.47253
50.07065,14.47263
50.07065,14.47273
50.07065,14.47283
50.07065,14.47293
50.07065,14.48203
50.07065,14.48213
50.07065,14.48223
50.07065,14.48233
50.07065,14.48243
50.07065,14.48253
50.07065,14.48263
50.07065,14.48273
50.07065,14.48283
50.07065,14.48293
50.07065,14.49203
50.07065,14.49213
50.07065,14.49223
50.07065,14.49233
50.07065,14.49243
50.07065,14.49253
50.07065,14.49263
50.07065,14.49273
50.07065,14.49283
50.07065,14.49293
50.07165,6.40203
50.07165,6.40213
50.07165,6.40223
50.07165,6.40233
50.07165,6.40243
50.07165,6.40253
50.07165,6.40263
50.07165,6.40273
50.07165,6.40283
50.07165,6.40293
50.07165,6.41203
50.07165,6.41213
50.07165,6.41223
50.07165,6.41233
50.07165,6.41243
50.07165,6.41253
50.07165,6.41263
50.07165,6.41273
50.07165,6.41283
50.07165,6.41293
50.07165,6.42203
50.07165,6.42213
50.07165,6.42223
50.07165,6.42233
50.07165,6.42243
50.07165,6.42253
50.07165,6.42263
50.07165,6.42273
50.07165,6.42283
50.07165,6.42293
50.07165,6.43203
50.07165,6.43213
50.07165,6.43223
50.07165,6.43233
50.07165,6.43243
50.07165,6.43253
50.07165,6.43263
50.07165,6.43273
50.07165,6.43283
50.07165,6.43293
50.07165,6.44203
50.07165,6.44213
50.07165,6.44223
50.07165,6.44233
50.07165,6.44243
50.07165,6.44253
50.07165,6.44263
50.07165,6.44273
50.07165,6.44283
50.07165,6.44293
50.07165,6.45203
50.07165,6.45213
50.07165,6.45223
50.07165,6.45233
50.07165,6.45243
50.07165,6.45253
50.07165,6.45263
50.07165,6.45273
50.07165,6.45283
50.07165,6.45293
50.07165,6.46203
50.07165,6.46213
50.07165,6.46223
50.07165,6.46233
50.07165,6.46243
50.07165,6.46253
50.07165,6.46263
50.07165,6.46273
50.07165,6.46283
50.07165,6.46293
50.07165,6.47203
50.07165,6.47213
50.07165,6.47223
50.07165,6.47233
50.07165,6.47243
50.07165,6.47253
50.07165,6.47263
50.07165,6.47273
50.07165,6.47283
50.07165,6.47293
50.07165,6.48203
50.07165,6.48213
50.07165,6.48223
50.07165,6.48233
50.07165,6.48243
50.07165,6.48253
50.07165,6.48263
50.07165,6.48273
50.07165,6.48283
50.07165,6.48293
50.07165,6.49203
50.07165,6.49213
50.07165,6.49223
50.07165,6.49233
50.07165,6.49243
50.07165,6.49253
50.07165,6.49263
50.07165,6.49273
50.07165,6.49283
50.07165,6.49293
50.07165,7.40203
50.07165,7.40213
50.07165,7.40223
50.07165,7.40233
50.07165,7.40243
50.07165,7.40253
50.07165,7.40263
50.07165,7.40273
50.07165,7.40283
50.07165,7.40293
50.07165,7.41203
50.07165,7.41213
50.07165,7.41223
50.07165,7.41233
50.07165,7.41243
50.07165,7.41253
50.07165,7.41263
50.07165,7.41273
50.07165,7.41283
50.07165,7.41293
50.07165,7.42203
50.07165,7.42213
50.07165,7.42223
50.07165,7.42233
50.07165,7.42243
50.07165,7.42253
50.07165,7.42263
50.07165,7.42273
50.07165,7.42283
50.07165,7.42293
50.07165,7.43203
50.07165,7.43213
50.07165,7.43223
50.07165,7.43233
50.07165,7.43243
50.07165,7.43253
50.07165,7.43263
50.07165,7.43273
50.07165,7.43283
50.07165,7.43293
50.07165,7.44203
50.07165,7.44213
50.07165,7.44223
50.07165,7.44233
50.07165,7.44243
50.07165,7.44253
50.07165,7.44263
50.07165,7.44273
50.07165,7.44283
50.07165,7.44293
50.07165,7.45203
50.07165,7.45213
50.07165,7.45223
50.07165,7.45233
50.07165,7.45243
50.07165,7.45253
50.07165,7.45263
50.07165,7.45273
50.07165,7.45283
50.07165,7.45293
50.07165,7.46203
50.07165,7.46213
50.07165,7.46223
50.07165,7.46233
50.07165,7.46243
50.07165,7.46253
50.07165,7.46263
50.07165,7.46273
50.07165,7.46283
50.07165,7.46293
50.07165,7.47203
50.07165,7.47213
50.07165,7.47223
50.07165,7.47233
50.07165,7.47243
50.07165,7.47253
50.07165,7.47263
50.07165,7.47273
50.07165,7.47283
50.07165,7.47293
50.07165,7.48203
50.07165,7.48213
50.07165,7.48223
50.07165,7.48233
50.07165,7.48243
50.07165,7.48253
50.07165,7.48263
50.07165,7.48273
50.07165,7.48283
50.07165,7.48293
50.07165,7.49203
50.07165,7.49213
50.07165,7.49223
50.07165,7.49233
50.07165,7.49243
50.07165,7.49253
50.07165,7.49263
50.07165,7.49273
50.07165,7.49283
50.07165,7.49293
50.07165,8.40203
50.07165,8.40213
50.07165,8.40223
50.07165,8.40233
50.07165,8.40243
50.07165,8.40253
50.07165,8.40263
50.07165,8.40273
50.07165,8.40283
50.07165,8.40293
50.07165,8.41203
50.07165,8.41213
50.07165,8.41223
50.07165,8.41233
50.07165,8.41243
50.07165,8.41253
50.07165,8.41263
50.07165,8.41273
50.07165,8.41283
50.07165,8.41293
50.07165,8.42203
50.07165,8.42213
50.07165,8.42223
50.07165,8.42233
50.07165,8.42243
50.07165,8.42253
50.07165,8.42263
50.07165,8.42273
50.07165,8.42283
50.07165,8.42293
50.07165,8.43203
50.07165,8.43213
50.07165,8.43223
50.07165,8.43233
50.07165,8.43243
50.07165,8.43253
50.07165,8.43263
50.07165,8.43273
50.07165,8.43283
50.07165,8.43293
50.07165,8.44203
50.07165,8.44213
50.07165,8.44223
50.07165,8.44233
50.07165,8.44243
50.07165,8.44253
50.07165,8.44263
50.07165,8.44273
50.07165,8.44283
50.07165,8.44293
50.07165,8.45203
50.07165,8.45213
50.07165,8.45223
50.07165,8.45233
50.07165,8.45243
50.07165,8.45253
50.07165,8.45263
50.07165,8.45273
50.07165,8.45283
50.07165,8.45293
50.07165,8.46203
50.07165,8.46213
50.07165,8.46223
50.07165,8.46233
50.07165,8.46243
50.07165,8.46253
50.07165,8.46263
50.07165,8.46273
50.07165,8.46283
50.07165,8.46293
50.07165,8.47203
50.07165,8.47213
50.07165,8.47223
50.07165,8.47233
50.07165,8.47243
50.07165,8.47253
50.07165,8.47263
50.07165,8.47273
50.07165,8.47283
50.07165,8.47293
50.07165,8.48203
50.07165,8.48213
50.07165,8.48223
50.07165,8.48233
50.07165,8.48243
50.07165,8.48253
50.07165,8.48263
50.07165,8.48273
50.07165,8.48283
50.07165,8.48293
50.07165,8.49203
50.07165,8.49213
50.07165,8.49223
50.07165,8.49233
50.07165,8.49243
50.07165,8.49253
50.07165,8.49263
50.07165,8.49273
50.07165,8.49283
50.07165,8.49293
50.07165,9.40203
50.07165,9.40213
50.07165,9.40223
50.07165,9.40233
50.07165,9.40243
50.07165,9.40253
50.07165,9.40263
50.07165,9.40273
50.07165,9.40283
50.07165,9.40293
50.07165,9.41203
50.07165,9.41213
50.07165,9.41223
50.07165,9.41233
50.07165,9.41243
50.07165,9.41253
50.07165,9.41263
50.07165,9.41273
50.07165,9.41283
50.07165,9.41293
50.07165,9.42203
50.07165,9.42213
50.07165,9.42223
50.07165,9.42233
50.07165,9.42243
50.07165,9.42253
50.07165,9.42263
50.07165,9.42273
50.07165,9.42283
50.07165,9.42293
50.07165,9.43203
50.07165,9.43213
50.07165,9.43223
50.07165,9.43233
50.07165,9.43243
50.07165,9.43253
50.07165,9.43263
50.07165,9.43273
50.07165,9.43283
50.07165,9.43293
50.07165,9.44203
50.07165,9.44213
50.07165,9.44223
50.07165,9.44233
50.07165,9.44243
50.07165,9.44253
50.07165,9.44263
50.07165,9.44273
50.07165,9.44283
50.07165,9.44293
50.07165,9.45203
50.07165,9.45213
50.07165,9.45223
50.07165,9.45233
50.07165,9.45243
50.07165,9.45253
50.07165,9.45263
50.07165,9.45273
50.07165,9.45283
50.07165,9.45293
50.07165,9.46203
50.07165,9.46213
50.07165,9.46223
50.07165,9.46233
50.07165,9.46243
50.07165,9.46253
50.07165,9.46263
50.07165,9.46273
50.07165,9.46283
50.07165,9.46293
50.07165,9.47203
50.07165,9.47213
50.07165,9.47223
50.07165,9.47233
50.07165,9.47243
50.07165,9.47253
50.07165,9.47263
50.07165,9.47273
50.07165,9.47283
50.07165,9.47293
50.07165,9.48203
50.07165,9.48213
50.07165,9.48223
50.07165,9.48233
50.07165,9.48243
50.07165,9.48253
50.07165,9.48263
50.07165,9.48273
50.07165,9.48283
50.07165,9.48293
50.07165,9.49203
50.07165,9.49213
50.07165,9.49223
50.07165,9.49233
50.07165,9.49243
50.07165,9.49253
50.07165,9.49263
50.07165,9.49273
50.07165,9.49283
50.07165,9.49293
50.07165,10.40203
50.07165,10.40213
50.07165,10.40223
50.07165,10.40233
50.07165,10.40243
50.07165,10.40253
50.07165,10.40263
50.07165,10.40273
50.07165,10.40283
50.07165,10.40293
50.07165,10.41203
50.07165,10.41213
50.07165,10.41223
50.07165,10.41233
50.07165,10.41243
50.07165,10.41253
50.07165,10.41263
50.07165,10.41273
50.07165,10.41283
50.07165,10.41293
50.07165,10.42203
50.07165,10.42213
50.07165,10.42223
50.07165,10.42233
50.07165,10.42243
50.07165,10.42253
50.07165,10.42263
50.07165,10.42273
50.07165,10.42283
50.07165,10.42293
50.07165,10.43203
50.07165,10.43213
50.07165,10.43223
50.07165,10.43233
50.07165,10.43243
50.07165,10.43253
50.07165,10.43263
50.07165,10.43273
50.07165,10.43283
50.07165,10.43293
50.07165,10.44203
50.07165,10.44213
50.07165,10.44223
50.07165,10.44233
50.07165,10.44243
50.07165,10.44253
50.07165,10.44263
50.07165,10.44273
50.07165,10.44283
50.07165,10.44293
50.07165,10.45203
50.07165,10.45213
50.07165,10.45223
50.07165,10.45233
50.07165,10.45243
50.07165,10.45253
50.07165,10.45263
50.07165,10.45273
50.07165,10.45283
50.07165,10.45293
50.07165,10.46203
50.07165,10.46213
50.07165,10.46223
50.07165,10.46233
50.07165,10.46243
50.07165,10.46253
50.07165,10.46263
50.07165,10.46273
50.07165,10.46283
50.07165,10.46293
50.07165,10.47203
50.07165,10.47213
50.07165,10.47223
50.07165,10.47233
50.07165,10.47243
50.07165,10.47253
50.07165,10.47263
50.07165,10.47273
50.07165,10.47283
50.07165,10.47293
50.07165,10.48203
50.07165,10.48213
50.07165,10.48223
50.07165,10.48233
50.07165,10.48243
50.07165,10.48253
50.07165,10.48263
50.07165,10.48273
50.07165,10.48283
50.07165,10.48293
50.07165,10.49203
50.07165,10.49213
50.07165,10.49223
50.07165,10.49233
50.07165,10.49243
50.07165,10.49253
50.07165,10.49263
50.07165,10.49273
