lat,long
51.04165,7.42303
51.04165,7.42313
51.04165,7.42323
51.04165,7.42333
51.04165,7.42343
51.04165,7.42353
51.04165,7.42363
51.04165,7.42373
51.04165,7.42383
51.04165,7.42393
51.04165,7.43303
51.04165,7.43313
51.04165,7.43323
51.04165,7.43333
51.04165,7.43343
51.04165,7.43353
51.04165,7.43363
51.04165,7.43373
51.04165,7.43383
51.04165,7.43393
51.04165,7.44303
51.04165,7.44313
51.04165,7.44323
51.04165,7.44333
51.04165,7.44343
51.04165,7.44353
51.04165,7.44363
51.04165,7.44373
51.04165,7.44383
51.04165,7.44393
51.04165,7.45303
51.04165,7.45313
51.04165,7.45323
51.04165,7.45333
51.04165,7.45343
51.04165,7.45353
51.04165,7.45363
51.04165,7.45373
51.04165,7.45383
51.04165,7.45393
51.04165,7.46303
51.04165,7.46313
51.04165,7.46323
51.04165,7.46333
51.04165,7.46343
51.04165,7.46353
51.04165,7.46363
51.04165,7.46373
51.04165,7.46383
51.04165,7.46393
51.04165,7.47303
51.04165,7.47313
51.04165,7.47323
51.04165,7.47333
51.04165,7.47343
51.04165,7.47353
51.04165,7.47363
51.04165,7.47373
51.04165,7.47383
51.04165,7.47393
51.04165,7.48303
51.04165,7.48313
51.04165,7.48323
51.04165,7.48333
51.04165,7.48343
51.04165,7.48353
51.04165,7.48363
51.04165,7.48373
51.04165,7.48383
51.04165,7.48393
51.04165,7.49303
51.04165,7.49313
51.04165,7.49323
51.04165,7.49333
51.04165,7.49343
51.04165,7.49353
51.04165,7.49363
51.04165,7.49373
51.04165,7.49383
51.04165,7.49393
51.04165,8.40303
51.04165,8.40313
51.04165,8.40323
51.04165,8.40333
51.04165,8.40343
51.04165,8.40353
